Flight Number,Origin,Destination,Departure Datetime,Arrival Datetime,Elapsed Minutes,Cheapest Price,Search URL,Error Status,Equipment
B6 266,RSW,BOS,09/21/2025 11:16am,09/21/2025 2:45pm,209,$164,https://www.jetblue.com/booking/flights?from=RSW&to=BOS&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2066,RSW,BOS,09/21/2025 6:40pm,09/21/2025 9:51pm,191,$130,https://www.jetblue.com/booking/flights?from=RSW&to=BOS&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1912,RSW,EWR,09/21/2025 7:07pm,09/21/2025 10:00pm,173,$94,https://www.jetblue.com/booking/flights?from=RSW&to=EWR&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1552,RSW,HPN,09/21/2025 10:45am,09/21/2025 1:39pm,174,$79,https://www.jetblue.com/booking/flights?from=RSW&to=HPN&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1252,RSW,HPN,09/21/2025 5:00pm,09/21/2025 8:00pm,180,$79,https://www.jetblue.com/booking/flights?from=RSW&to=HPN&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1530,RSW,JFK,09/21/2025 11:30am,09/21/2025 2:23pm,173,$79,https://www.jetblue.com/booking/flights?from=RSW&to=JFK&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 130,RSW,JFK,09/21/2025 3:40pm,09/21/2025 6:29pm,169,$94,https://www.jetblue.com/booking/flights?from=RSW&to=JFK&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 220,SAN,BOS,09/21/2025 1:30pm,09/21/2025 10:25pm,355,$469,https://www.jetblue.com/booking/flights?from=SAN&to=BOS&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2120,SAN,BOS,09/21/2025 8:55pm,09/21/2025 5:40am,345,$229,https://www.jetblue.com/booking/flights?from=SAN&to=BOS&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 190,SAN,JFK,09/21/2025 10:11am,09/21/2025 7:00pm,349,$354,https://www.jetblue.com/booking/flights?from=SAN&to=JFK&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1190,SAN,JFK,09/21/2025 8:40pm,09/21/2025 5:12am,332,$179,https://www.jetblue.com/booking/flights?from=SAN&to=JFK&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1377,SAP,JFK,09/21/2025 11:25pm,09/21/2025 6:10am,285,$143,https://www.jetblue.com/booking/flights?from=SAP&to=JFK&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 150,SAV,BOS,09/21/2025 10:37am,09/21/2025 1:05pm,148,$449,https://www.jetblue.com/booking/flights?from=SAV&to=BOS&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 450,SAV,BOS,09/21/2025 4:10pm,09/21/2025 7:05pm,175,$529,https://www.jetblue.com/booking/flights?from=SAV&to=BOS&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 142,SAV,JFK,09/21/2025 12:24pm,09/21/2025 2:29pm,125,$199,https://www.jetblue.com/booking/flights?from=SAV&to=JFK&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1930,SDQ,BOS,09/21/2025 10:29am,09/21/2025 2:54pm,265,$555,https://www.jetblue.com/booking/flights?from=SDQ&to=BOS&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1204,SDQ,EWR,09/21/2025 6:00am,09/21/2025 9:58am,238,$191,https://www.jetblue.com/booking/flights?from=SDQ&to=EWR&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2448,SDQ,FLL,09/21/2025 2:34pm,09/21/2025 4:54pm,140,$182,https://www.jetblue.com/booking/flights?from=SDQ&to=FLL&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 310,SDQ,JFK,09/21/2025 5:35am,09/21/2025 9:27am,232,$191,https://www.jetblue.com/booking/flights?from=SDQ&to=JFK&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2110,SDQ,JFK,09/21/2025 8:10am,09/21/2025 12:00pm,230,$191,https://www.jetblue.com/booking/flights?from=SDQ&to=JFK&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 710,SDQ,JFK,09/21/2025 12:47pm,09/21/2025 4:42pm,235,$191,https://www.jetblue.com/booking/flights?from=SDQ&to=JFK&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2510,SDQ,JFK,09/21/2025 3:03pm,09/21/2025 6:59pm,236,$191,https://www.jetblue.com/booking/flights?from=SDQ&to=JFK&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 210,SDQ,JFK,09/21/2025 6:05pm,09/21/2025 10:00pm,235,$191,https://www.jetblue.com/booking/flights?from=SDQ&to=JFK&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1406,SDQ,MCO,09/21/2025 7:22am,09/21/2025 10:05am,163,$276,https://www.jetblue.com/booking/flights?from=SDQ&to=MCO&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 606,SDQ,MCO,09/21/2025 5:19pm,09/21/2025 8:01pm,162,$197,https://www.jetblue.com/booking/flights?from=SDQ&to=MCO&depart=09%2F21%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2875,MCO,PVD,09/22/2025 5:10pm,09/22/2025 8:02pm,172,$114,https://www.jetblue.com/booking/flights?from=MCO&to=PVD&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 770,MCO,RIC,09/22/2025 1:10pm,09/22/2025 3:15pm,125,$184,https://www.jetblue.com/booking/flights?from=MCO&to=RIC&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1405,MCO,SDQ,09/22/2025 6:00am,09/22/2025 8:34am,154,$164,https://www.jetblue.com/booking/flights?from=MCO&to=SDQ&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 605,MCO,SDQ,09/22/2025 1:30pm,09/22/2025 4:09pm,159,$164,https://www.jetblue.com/booking/flights?from=MCO&to=SDQ&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1695,MCO,SJO,09/22/2025 10:26am,09/22/2025 11:42am,196,$194,https://www.jetblue.com/booking/flights?from=MCO&to=SJO&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2133,MCO,SJU,09/22/2025 6:15am,09/22/2025 9:09am,174,$150,https://www.jetblue.com/booking/flights?from=MCO&to=SJU&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1233,MCO,SJU,09/22/2025 9:40am,09/22/2025 12:38pm,178,$165,https://www.jetblue.com/booking/flights?from=MCO&to=SJU&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1133,MCO,SJU,09/22/2025 2:02pm,09/22/2025 5:02pm,180,$185,https://www.jetblue.com/booking/flights?from=MCO&to=SJU&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 133,MCO,SJU,09/22/2025 5:55pm,09/22/2025 8:53pm,178,$205,https://www.jetblue.com/booking/flights?from=MCO&to=SJU&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1433,MCO,SJU,09/22/2025 8:45pm,09/22/2025 11:43pm,178,$165,https://www.jetblue.com/booking/flights?from=MCO&to=SJU&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2265,MCO,STI,09/22/2025 6:30am,09/22/2025 8:59am,149,$159,https://www.jetblue.com/booking/flights?from=MCO&to=STI&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 656,MCO,SYR,09/22/2025 12:00pm,09/22/2025 2:56pm,176,$109,https://www.jetblue.com/booking/flights?from=MCO&to=SYR&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 40,MDE,FLL,09/22/2025 1:30pm,09/22/2025 6:08pm,218,$367,https://www.jetblue.com/booking/flights?from=MDE&to=FLL&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1704,MDE,SJU,09/22/2025 3:10pm,09/22/2025 7:12pm,182,$208,https://www.jetblue.com/booking/flights?from=MDE&to=SJU&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1143,MHT,MCO,09/22/2025 2:00pm,09/22/2025 5:08pm,188,$139,https://www.jetblue.com/booking/flights?from=MHT&to=MCO&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1138,MKE,BOS,09/22/2025 4:38pm,09/22/2025 8:17pm,159,$104,https://www.jetblue.com/booking/flights?from=MKE&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 300,MSY,BOS,09/22/2025 12:21pm,09/22/2025 5:19pm,238,$189,https://www.jetblue.com/booking/flights?from=MSY&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 176,MSY,JFK,09/22/2025 10:34am,09/22/2025 2:35pm,181,$189,https://www.jetblue.com/booking/flights?from=MSY&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1325,MVY,BOS,09/22/2025 10:17am,09/22/2025 11:05am,48,$311,https://www.jetblue.com/booking/flights?from=MVY&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1339,MVY,JFK,09/22/2025 11:24am,09/22/2025 12:29pm,65,$259,https://www.jetblue.com/booking/flights?from=MVY&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1394,NAS,FLL,09/22/2025 1:15pm,09/22/2025 2:20pm,65,$351,https://www.jetblue.com/booking/flights?from=NAS&to=FLL&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2694,NAS,FLL,09/22/2025 5:59pm,09/22/2025 7:00pm,61,$197,https://www.jetblue.com/booking/flights?from=NAS&to=FLL&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 280,NAS,JFK,09/22/2025 3:33pm,09/22/2025 6:32pm,179,$406,https://www.jetblue.com/booking/flights?from=NAS&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 454,ONT,JFK,09/22/2025 10:56pm,09/22/2025 7:18am,322,$154,https://www.jetblue.com/booking/flights?from=ONT&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 312,ORD,BOS,09/22/2025 9:51am,09/22/2025 1:20pm,149,$129,https://www.jetblue.com/booking/flights?from=ORD&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1012,ORD,BOS,09/22/2025 7:50pm,09/22/2025 11:25pm,155,$99,https://www.jetblue.com/booking/flights?from=ORD&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 406,ORD,JFK,09/22/2025 6:45am,09/22/2025 9:59am,134,$109,https://www.jetblue.com/booking/flights?from=ORD&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 906,ORD,JFK,09/22/2025 1:35pm,09/22/2025 4:59pm,144,$299,https://www.jetblue.com/booking/flights?from=ORD&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1814,ORF,BOS,09/22/2025 10:23am,09/22/2025 12:04pm,101,$439,https://www.jetblue.com/booking/flights?from=ORF&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 487,ORH,MCO,09/22/2025 2:30pm,09/22/2025 5:28pm,178,$79,https://www.jetblue.com/booking/flights?from=ORH&to=MCO&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1142,PBI,BDL,09/22/2025 11:40am,09/22/2025 2:34pm,174,$199,https://www.jetblue.com/booking/flights?from=PBI&to=BDL&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 22,PBI,BOS,09/22/2025 11:08am,09/22/2025 2:35pm,207,$89,https://www.jetblue.com/booking/flights?from=PBI&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2322,PBI,BOS,09/22/2025 4:20pm,09/22/2025 7:40pm,200,$89,https://www.jetblue.com/booking/flights?from=PBI&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 24,PBI,DCA,09/22/2025 3:42pm,09/22/2025 6:03pm,141,$79,https://www.jetblue.com/booking/flights?from=PBI&to=DCA&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 244,PBI,EWR,09/22/2025 1:30pm,09/22/2025 4:26pm,176,$119,https://www.jetblue.com/booking/flights?from=PBI&to=EWR&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1368,PBI,HPN,09/22/2025 6:00am,09/22/2025 8:51am,171,$84,https://www.jetblue.com/booking/flights?from=PBI&to=HPN&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1168,PBI,HPN,09/22/2025 2:45pm,09/22/2025 5:35pm,170,$124,https://www.jetblue.com/booking/flights?from=PBI&to=HPN&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1468,PBI,HPN,09/22/2025 6:42pm,09/22/2025 9:31pm,169,$84,https://www.jetblue.com/booking/flights?from=PBI&to=HPN&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1768,PBI,HPN,09/22/2025 8:45pm,09/22/2025 11:32pm,167,$84,https://www.jetblue.com/booking/flights?from=PBI&to=HPN&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 544,PBI,ISP,09/22/2025 10:09am,09/22/2025 1:00pm,171,$89,https://www.jetblue.com/booking/flights?from=PBI&to=ISP&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 854,PBI,JFK,09/22/2025 6:45am,09/22/2025 9:29am,164,$79,https://www.jetblue.com/booking/flights?from=PBI&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1054,PBI,JFK,09/22/2025 10:48am,09/22/2025 1:39pm,171,$89,https://www.jetblue.com/booking/flights?from=PBI&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2826,PBI,JFK,09/22/2025 6:14pm,09/22/2025 9:07pm,173,$89,https://www.jetblue.com/booking/flights?from=PBI&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1062,PBI,LGA,09/22/2025 7:15am,09/22/2025 10:01am,166,$79,https://www.jetblue.com/booking/flights?from=PBI&to=LGA&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1962,PBI,LGA,09/22/2025 7:10pm,09/22/2025 9:58pm,168,$79,https://www.jetblue.com/booking/flights?from=PBI&to=LGA&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1288,PBI,PVD,09/22/2025 11:22am,09/22/2025 2:15pm,173,$84,https://www.jetblue.com/booking/flights?from=PBI&to=PVD&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1860,PHL,BOS,09/22/2025 7:00am,09/22/2025 8:18am,78,$119,https://www.jetblue.com/booking/flights?from=PHL&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1160,PHL,BOS,09/22/2025 10:20am,09/22/2025 11:45am,85,$119,https://www.jetblue.com/booking/flights?from=PHL&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 560,PHL,BOS,09/22/2025 3:55pm,09/22/2025 5:41pm,106,$119,https://www.jetblue.com/booking/flights?from=PHL&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2160,PHL,BOS,09/22/2025 6:10pm,09/22/2025 7:54pm,104,$119,https://www.jetblue.com/booking/flights?from=PHL&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 429,PHL,FLL,09/22/2025 11:45am,09/22/2025 2:35pm,170,$99,https://www.jetblue.com/booking/flights?from=PHL&to=FLL&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 217,PHL,FLL,09/22/2025 7:55pm,09/22/2025 10:55pm,180,$89,https://www.jetblue.com/booking/flights?from=PHL&to=FLL&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 136,PHX,JFK,09/22/2025 10:12pm,09/22/2025 5:59am,287,$159,https://www.jetblue.com/booking/flights?from=PHX&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2386,PIT,BOS,09/22/2025 7:00am,09/22/2025 8:40am,100,$99,https://www.jetblue.com/booking/flights?from=PIT&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2986,PIT,BOS,09/22/2025 9:47am,09/22/2025 11:25am,98,$119,https://www.jetblue.com/booking/flights?from=PIT&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1286,PIT,BOS,09/22/2025 10:52am,09/22/2025 12:29pm,97,$99,https://www.jetblue.com/booking/flights?from=PIT&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2976,PIT,BOS,09/22/2025 2:30pm,09/22/2025 4:47pm,137,$99,https://www.jetblue.com/booking/flights?from=PIT&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1786,PIT,BOS,09/22/2025 4:25pm,09/22/2025 6:30pm,125,$154,https://www.jetblue.com/booking/flights?from=PIT&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2186,PIT,BOS,09/22/2025 8:15pm,09/22/2025 9:57pm,102,$154,https://www.jetblue.com/booking/flights?from=PIT&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1198,PIT,JFK,09/22/2025 6:00am,09/22/2025 7:33am,93,$61,https://www.jetblue.com/booking/flights?from=PIT&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2198,PIT,JFK,09/22/2025 6:05pm,09/22/2025 7:38pm,93,$61,https://www.jetblue.com/booking/flights?from=PIT&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 156,PLS,JFK,09/22/2025 2:12pm,09/22/2025 5:43pm,211,$286,https://www.jetblue.com/booking/flights?from=PLS&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1528,POP,JFK,09/22/2025 3:29pm,09/22/2025 7:13pm,224,$459,https://www.jetblue.com/booking/flights?from=POP&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1918,POS,JFK,09/22/2025 3:59pm,09/22/2025 9:17pm,318,$227,https://www.jetblue.com/booking/flights?from=POS&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 207,PQI,BOS,09/22/2025 5:45am,09/22/2025 7:06am,81,$59,https://www.jetblue.com/booking/flights?from=PQI&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 768,PSE,MCO,09/22/2025 6:00am,09/22/2025 9:05am,185,$96,https://www.jetblue.com/booking/flights?from=PSE&to=MCO&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
