Origin,Destination,Departure Date,Flight Number,Departure Time,Arrival Time,Duration,Price,Stops,Route Type
B6 1620,BOS,LHR,09/13/2025 6:23pm,09/13/2025 6:30am,427,$592,https://www.jetblue.com/booking/flights?from=BOS&to=LHR&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2104,BOS,LGW,09/13/2025 9:48pm,09/13/2025 9:35am,407,$199,https://www.jetblue.com/booking/flights?from=BOS&to=LGW&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 287,BOS,LAX,09/13/2025 6:00am,09/13/2025 9:12am,372,$119,https://www.jetblue.com/booking/flights?from=BOS&to=LAX&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1487,BOS,LAX,09/13/2025 11:00am,09/13/2025 2:08pm,368,$239,https://www.jetblue.com/booking/flights?from=BOS&to=LAX&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 187,BOS,LAX,09/13/2025 6:59pm,09/13/2025 10:30pm,391,$164,https://www.jetblue.com/booking/flights?from=BOS&to=LAX&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 397,BOS,SEA,09/13/2025 7:00am,09/13/2025 10:19am,379,$109,https://www.jetblue.com/booking/flights?from=BOS&to=SEA&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1333,BOS,SFO,09/13/2025 6:15am,09/13/2025 9:47am,392,$139,https://www.jetblue.com/booking/flights?from=BOS&to=SFO&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 233,BOS,SFO,09/13/2025 3:05pm,09/13/2025 6:33pm,388,$219,https://www.jetblue.com/booking/flights?from=BOS&to=SFO&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 333,BOS,SFO,09/13/2025 8:10pm,09/13/2025 11:59pm,409,$119,https://www.jetblue.com/booking/flights?from=BOS&to=SFO&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 861,BOS,SJU,09/13/2025 8:31am,09/13/2025 12:50pm,259,$247,https://www.jetblue.com/booking/flights?from=BOS&to=SJU&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2023,BOS,STI,09/13/2025 7:15am,09/13/2025 11:04am,229,$287,https://www.jetblue.com/booking/flights?from=BOS&to=STI&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,737.0
B6 1112,CUR,JFK,09/13/2025 3:06pm,09/13/2025 7:58pm,292,$349,https://www.jetblue.com/booking/flights?from=CUR&to=JFK&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1366,CUN,TPA,09/13/2025 2:00pm,09/13/2025 4:52pm,112,$148,https://www.jetblue.com/booking/flights?from=CUN&to=TPA&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1014,CUN,MCO,09/13/2025 3:40pm,09/13/2025 6:40pm,120,$146,https://www.jetblue.com/booking/flights?from=CUN&to=MCO&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 152,CUN,JFK,09/13/2025 11:20am,09/13/2025 4:07pm,227,$153,https://www.jetblue.com/booking/flights?from=CUN&to=JFK&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1052,CUN,JFK,09/13/2025 2:35pm,09/13/2025 7:29pm,234,$153,https://www.jetblue.com/booking/flights?from=CUN&to=JFK&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 52,CUN,JFK,09/13/2025 3:50pm,09/13/2025 8:43pm,233,$153,https://www.jetblue.com/booking/flights?from=CUN&to=JFK&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2096,CUN,FLL,09/13/2025 9:45am,09/13/2025 12:28pm,103,$137,https://www.jetblue.com/booking/flights?from=CUN&to=FLL&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1796,CUN,FLL,09/13/2025 1:00pm,09/13/2025 3:48pm,108,$137,https://www.jetblue.com/booking/flights?from=CUN&to=FLL&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1230,CUN,EWR,09/13/2025 12:30pm,09/13/2025 5:25pm,235,$153,https://www.jetblue.com/booking/flights?from=CUN&to=EWR&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 772,CUN,BOS,09/13/2025 1:15pm,09/13/2025 6:52pm,277,$197,https://www.jetblue.com/booking/flights?from=CUN&to=BOS&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1532,CTG,JFK,09/13/2025 3:05pm,09/13/2025 9:06pm,301,$258,https://www.jetblue.com/booking/flights?from=CTG&to=JFK&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1340,CLE,BOS,09/13/2025 7:30am,09/13/2025 9:16am,106,$94,https://www.jetblue.com/booking/flights?from=CLE&to=BOS&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 640,CLE,BOS,09/13/2025 2:24pm,09/13/2025 4:40pm,136,$94,https://www.jetblue.com/booking/flights?from=CLE&to=BOS&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2474,CHS,JFK,09/13/2025 11:10am,09/13/2025 1:00pm,110,$64,https://www.jetblue.com/booking/flights?from=CHS&to=JFK&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1177,BOS,LAS,09/13/2025 8:00am,09/13/2025 10:59am,359,$99,https://www.jetblue.com/booking/flights?from=BOS&to=LAS&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 977,BOS,LAS,09/13/2025 12:59pm,09/13/2025 3:50pm,351,$99,https://www.jetblue.com/booking/flights?from=BOS&to=LAS&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 777,BOS,LAS,09/13/2025 6:40pm,09/13/2025 9:37pm,357,$99,https://www.jetblue.com/booking/flights?from=BOS&to=LAS&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 968,CHS,BOS,09/13/2025 8:00am,09/13/2025 10:19am,139,$79,https://www.jetblue.com/booking/flights?from=CHS&to=BOS&depart=09/13/2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 68,CHS,BOS,09/13/2025 1:02pm,09/13/2025 3:47pm,165,$79,https://www.jetblue.com/booking/flights?from=CHS&to=BOS&depart=09/13/2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 34,CDG,BOS,09/13/2025 11:15am,09/13/2025 1:30pm,495,$1164,https://www.jetblue.com/booking/flights?from=CDG&to=BOS&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1642,BZE,JFK,09/13/2025 1:41pm,09/13/2025 8:00pm,259,$216,https://www.jetblue.com/booking/flights?from=BZE&to=JFK&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 359,BUR,JFK,09/13/2025 9:00pm,09/13/2025 5:29am,329,$119,https://www.jetblue.com/booking/flights?from=BUR&to=JFK&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 85,BUF,MCO,09/13/2025 8:00am,09/13/2025 10:48am,168,$74,https://www.jetblue.com/booking/flights?from=BUF&to=MCO&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2001,BUF,JFK,09/13/2025 6:00am,09/13/2025 7:25am,85,$89,https://www.jetblue.com/booking/flights?from=BUF&to=JFK&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1901,BUF,JFK,09/13/2025 9:38am,09/13/2025 10:59am,81,$149,https://www.jetblue.com/booking/flights?from=BUF&to=JFK&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2901,BUF,JFK,09/13/2025 3:55pm,09/13/2025 5:29pm,94,$259,https://www.jetblue.com/booking/flights?from=BUF&to=JFK&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 201,BUF,JFK,09/13/2025 7:59pm,09/13/2025 9:33pm,94,$99,https://www.jetblue.com/booking/flights?from=BUF&to=JFK&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2465,BUF,FLL,09/13/2025 8:30am,09/13/2025 11:33am,183,$69,https://www.jetblue.com/booking/flights?from=BUF&to=FLL&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 716,BUF,BOS,09/13/2025 7:00am,09/13/2025 8:24am,84,$64,https://www.jetblue.com/booking/flights?from=BUF&to=BOS&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1216,BUF,BOS,09/13/2025 10:00am,09/13/2025 11:27am,87,$119,https://www.jetblue.com/booking/flights?from=BUF&to=BOS&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 229,BQN,MCO,09/13/2025 7:55pm,09/13/2025 10:47pm,172,$141,https://www.jetblue.com/booking/flights?from=BQN&to=MCO&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 538,BQN,JFK,09/13/2025 5:01am,09/13/2025 8:52am,231,$152,https://www.jetblue.com/booking/flights?from=BQN&to=JFK&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 891,BOS,TPA,09/13/2025 6:00am,09/13/2025 9:21am,201,$79,https://www.jetblue.com/booking/flights?from=BOS&to=TPA&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 691,BOS,TPA,09/13/2025 2:20pm,09/13/2025 5:44pm,204,$79,https://www.jetblue.com/booking/flights?from=BOS&to=TPA&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 591,BOS,TPA,09/13/2025 6:15pm,09/13/2025 9:47pm,212,$69,https://www.jetblue.com/booking/flights?from=BOS&to=TPA&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1908,CDG,JFK,09/13/2025 1:25pm,09/13/2025 3:56pm,511,$1110,https://www.jetblue.com/booking/flights?from=CDG&to=JFK&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2494,DCA,ACK,09/13/2025 3:00pm,09/13/2025 4:27pm,87,$79,https://www.jetblue.com/booking/flights?from=DCA&to=ACK&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 109,BOS,JAX,09/13/2025 8:49am,09/13/2025 11:59am,190,$69,https://www.jetblue.com/booking/flights?from=BOS&to=JAX&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2033,BOS,IAH,09/13/2025 10:19am,09/13/2025 1:40pm,261,$109,https://www.jetblue.com/booking/flights?from=BOS&to=IAH&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1241,BDL,PBI,09/13/2025 10:27am,09/13/2025 1:27pm,180,$74,https://www.jetblue.com/booking/flights?from=BDL&to=PBI&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 737,BDL,MCO,09/13/2025 9:23am,09/13/2025 12:20pm,177,$169,https://www.jetblue.com/booking/flights?from=BDL&to=MCO&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,737.0
B6 676,BDL,JFK,09/13/2025 7:10am,09/13/2025 7:59am,49,$59,https://www.jetblue.com/booking/flights?from=BDL&to=JFK&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 959,BDL,FLL,09/13/2025 7:00am,09/13/2025 10:08am,188,$124,https://www.jetblue.com/booking/flights?from=BDL&to=FLL&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,737.0
B6 204,BDA,BOS,09/13/2025 1:45pm,09/13/2025 3:38pm,173,$340,https://www.jetblue.com/booking/flights?from=BDA&to=BOS&depart=09%2F13%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 398,SEA,BOS,09/12/2025 11:30am,09/12/2025 8:26pm,356,$334,https://www.jetblue.com/booking/flights?from=SEA&to=BOS&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1638,SDQ,SJU,09/12/2025 9:45am,09/12/2025 10:46am,61,$124,https://www.jetblue.com/booking/flights?from=SDQ&to=SJU&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2538,SDQ,SJU,09/12/2025 2:23pm,09/12/2025 3:25pm,62,$124,https://www.jetblue.com/booking/flights?from=SDQ&to=SJU&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1938,SDQ,SJU,09/12/2025 9:40pm,09/12/2025 10:40pm,60,$124,https://www.jetblue.com/booking/flights?from=SDQ&to=SJU&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 862,SJU,BOS,09/12/2025 1:00pm,09/12/2025 5:25pm,265,$307,https://www.jetblue.com/booking/flights?from=SJU&to=BOS&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 562,SJU,BOS,09/12/2025 7:55pm,09/12/2025 11:57pm,242,$136,https://www.jetblue.com/booking/flights?from=SJU&to=BOS&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1406,SDQ,MCO,09/12/2025 7:22am,09/12/2025 10:05am,163,$197,https://www.jetblue.com/booking/flights?from=SDQ&to=MCO&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 606,SDQ,MCO,09/12/2025 5:19pm,09/12/2025 8:01pm,162,$197,https://www.jetblue.com/booking/flights?from=SDQ&to=MCO&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 936,SJU,STT,09/12/2025 1:55pm,09/12/2025 2:31pm,36,$80,https://www.jetblue.com/booking/flights?from=SJU&to=STT&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 372,SLC,JFK,09/12/2025 11:59pm,09/12/2025 6:26am,267,$109,https://www.jetblue.com/booking/flights?from=SLC&to=JFK&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2,JFK,KIN,09/12/2025 5:01am,09/12/2025 7:53am,232,$308,https://www.jetblue.com/booking/flights?from=JFK&to=KIN&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1759,JFK,KIN,09/12/2025 3:30pm,09/12/2025 6:34pm,244,$169,https://www.jetblue.com/booking/flights?from=JFK&to=KIN&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 59,JFK,KIN,09/12/2025 10:00pm,09/12/2025 1:10am,250,$169,https://www.jetblue.com/booking/flights?from=JFK&to=KIN&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2751,TPA,SJU,09/12/2025 6:55pm,09/12/2025 9:56pm,181,$185,https://www.jetblue.com/booking/flights?from=TPA&to=SJU&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1690,TPA,PVD,09/12/2025 8:40am,09/12/2025 11:41am,181,$129,https://www.jetblue.com/booking/flights?from=TPA&to=PVD&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1248,TPA,LGA,09/12/2025 11:26am,09/12/2025 2:03pm,157,$79,https://www.jetblue.com/booking/flights?from=TPA&to=LGA&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 48,TPA,LGA,09/12/2025 5:45pm,09/12/2025 8:30pm,165,$79,https://www.jetblue.com/booking/flights?from=TPA&to=LGA&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 126,TPA,JFK,09/12/2025 6:40am,09/12/2025 9:28am,168,$124,https://www.jetblue.com/booking/flights?from=TPA&to=JFK&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 226,TPA,JFK,09/12/2025 2:00pm,09/12/2025 4:41pm,161,$79,https://www.jetblue.com/booking/flights?from=TPA&to=JFK&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 548,TPA,HPN,09/12/2025 7:25pm,09/12/2025 10:16pm,171,$64,https://www.jetblue.com/booking/flights?from=TPA&to=HPN&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 874,TPA,EWR,09/12/2025 12:25pm,09/12/2025 3:05pm,160,$210,https://www.jetblue.com/booking/flights?from=TPA&to=EWR&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1365,TPA,CUN,09/12/2025 11:42am,09/12/2025 12:40pm,118,$132,https://www.jetblue.com/booking/flights?from=TPA&to=CUN&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1192,TPA,BOS,09/12/2025 7:30am,09/12/2025 10:38am,188,$164,https://www.jetblue.com/booking/flights?from=TPA&to=BOS&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 892,TPA,BOS,09/12/2025 10:05am,09/12/2025 1:05pm,180,$164,https://www.jetblue.com/booking/flights?from=TPA&to=BOS&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 492,TPA,BOS,09/12/2025 3:15pm,09/12/2025 6:46pm,211,$113,https://www.jetblue.com/booking/flights?from=TPA&to=BOS&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 692,TPA,BOS,09/12/2025 6:39pm,09/12/2025 9:45pm,186,$79,https://www.jetblue.com/booking/flights?from=TPA&to=BOS&depart=09%2F12%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
