Flight Number,Origin,Destination,Departure Datetime,Arrival Datetime,Elapsed Minutes,Cheapest Price,Search URL,Error Status,Equipment
B6 561,BOS,SJU,11/20/2025 11:05pm,11/20/2025 4:02am,237,$161,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SJU&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1941,BOS,SRQ,11/20/2025 7:25am,11/20/2025 10:54am,209,$139,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SRQ&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1441,BOS,SRQ,11/20/2025 3:26pm,11/20/2025 6:47pm,201,$380,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SRQ&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1323,BOS,STI,11/20/2025 11:59pm,11/20/2025 4:58am,239,$269,https://www.jetblue.com/booking/cb-flights?from=BOS&to=STI&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 845,BOS,SYR,11/20/2025 9:53pm,11/20/2025 11:14pm,81,$59,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SYR&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 891,BOS,TPA,11/20/2025 6:00am,11/20/2025 9:30am,210,$98,https://www.jetblue.com/booking/cb-flights?from=BOS&to=TPA&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 791,BOS,TPA,11/20/2025 9:00am,11/20/2025 12:30pm,210,$164,https://www.jetblue.com/booking/cb-flights?from=BOS&to=TPA&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 91,BOS,TPA,11/20/2025 11:10am,11/20/2025 2:37pm,207,$139,https://www.jetblue.com/booking/cb-flights?from=BOS&to=TPA&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 591,BOS,TPA,11/20/2025 2:47pm,11/20/2025 6:11pm,204,$269,https://www.jetblue.com/booking/cb-flights?from=BOS&to=TPA&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 391,BOS,TPA,11/20/2025 6:35pm,11/20/2025 10:04pm,209,$314,https://www.jetblue.com/booking/cb-flights?from=BOS&to=TPA&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 291,BOS,TPA,11/20/2025 8:28pm,11/20/2025 11:59pm,211,$194,https://www.jetblue.com/booking/cb-flights?from=BOS&to=TPA&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2838,BQN,JFK,11/20/2025 7:02am,11/20/2025 9:59am,237,$128,https://www.jetblue.com/booking/cb-flights?from=BQN&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 839,BQN,JFK,11/20/2025 10:25pm,11/20/2025 1:24am,239,$128,https://www.jetblue.com/booking/cb-flights?from=BQN&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 229,BQN,MCO,11/20/2025 4:00am,11/20/2025 5:57am,177,$156,https://www.jetblue.com/booking/cb-flights?from=BQN&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 129,BQN,MCO,11/20/2025 1:57pm,11/20/2025 4:00pm,183,$156,https://www.jetblue.com/booking/cb-flights?from=BQN&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 729,BQN,MCO,11/20/2025 4:50pm,11/20/2025 6:50pm,180,$116,https://www.jetblue.com/booking/cb-flights?from=BQN&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 216,BUF,BOS,11/20/2025 7:35am,11/20/2025 9:01am,86,$86,https://www.jetblue.com/booking/cb-flights?from=BUF&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 916,BUF,BOS,11/20/2025 10:50am,11/20/2025 12:12pm,82,$86,https://www.jetblue.com/booking/cb-flights?from=BUF&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 716,BUF,BOS,11/20/2025 2:10pm,11/20/2025 3:35pm,85,$169,https://www.jetblue.com/booking/cb-flights?from=BUF&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1116,BUF,BOS,11/20/2025 6:05pm,11/20/2025 7:31pm,86,$86,https://www.jetblue.com/booking/cb-flights?from=BUF&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 865,BUF,FLL,11/20/2025 9:02am,11/20/2025 12:09pm,187,$124,https://www.jetblue.com/booking/cb-flights?from=BUF&to=FLL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1901,BUF,JFK,11/20/2025 9:45am,11/20/2025 11:07am,82,$78,https://www.jetblue.com/booking/cb-flights?from=BUF&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2901,BUF,JFK,11/20/2025 11:36am,11/20/2025 12:59pm,83,$94,https://www.jetblue.com/booking/cb-flights?from=BUF&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 501,BUF,JFK,11/20/2025 7:42pm,11/20/2025 9:14pm,92,$94,https://www.jetblue.com/booking/cb-flights?from=BUF&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 491,BUF,LAX,11/20/2025 8:02pm,11/20/2025 10:43pm,341,$116,https://www.jetblue.com/booking/cb-flights?from=BUF&to=LAX&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 85,BUF,MCO,11/20/2025 6:35am,11/20/2025 9:22am,167,$83,https://www.jetblue.com/booking/cb-flights?from=BUF&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 34,CDG,BOS,11/20/2025 1:35pm,11/20/2025 3:47pm,492,$602,https://www.jetblue.com/booking/cb-flights?from=CDG&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1408,CDG,JFK,11/20/2025 11:20am,11/20/2025 2:07pm,527,$602,https://www.jetblue.com/booking/cb-flights?from=CDG&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 68,CHS,BOS,11/20/2025 9:21am,11/20/2025 11:36am,135,$109,https://www.jetblue.com/booking/cb-flights?from=CHS&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2474,CHS,JFK,11/20/2025 12:06pm,11/20/2025 2:02pm,116,$95,https://www.jetblue.com/booking/cb-flights?from=CHS&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1274,CHS,JFK,11/20/2025 7:10pm,11/20/2025 9:07pm,117,$83,https://www.jetblue.com/booking/cb-flights?from=CHS&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 772,CUN,BOS,11/20/2025 4:42pm,11/20/2025 8:48pm,246,$146,https://www.jetblue.com/booking/cb-flights?from=CUN&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1230,CUN,EWR,11/20/2025 12:21pm,11/20/2025 4:11pm,230,$150,https://www.jetblue.com/booking/cb-flights?from=CUN&to=EWR&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1496,CUN,FLL,11/20/2025 11:10am,11/20/2025 12:55pm,105,$144,https://www.jetblue.com/booking/cb-flights?from=CUN&to=FLL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1796,CUN,FLL,11/20/2025 2:10pm,11/20/2025 3:55pm,105,$144,https://www.jetblue.com/booking/cb-flights?from=CUN&to=FLL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 396,CUN,FLL,11/20/2025 4:10pm,11/20/2025 5:55pm,105,$144,https://www.jetblue.com/booking/cb-flights?from=CUN&to=FLL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 114,CUN,FLL,11/20/2025 10:24am,11/20/2025 5:49pm,445,$252,https://www.jetblue.com/booking/cb-flights?from=CUN&to=FLL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 752,CUN,JFK,11/20/2025 1:35pm,11/20/2025 5:21pm,226,$150,https://www.jetblue.com/booking/cb-flights?from=CUN&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1852,CUN,JFK,11/20/2025 3:25pm,11/20/2025 7:10pm,225,$150,https://www.jetblue.com/booking/cb-flights?from=CUN&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1452,CUN,JFK,11/20/2025 8:10pm,11/20/2025 11:59pm,229,$150,https://www.jetblue.com/booking/cb-flights?from=CUN&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1154,DCA,BOS,11/20/2025 7:00am,11/20/2025 8:29am,89,$76,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 654,DCA,BOS,11/20/2025 10:00am,11/20/2025 11:32am,92,$76,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2254,DCA,BOS,11/20/2025 12:35pm,11/20/2025 2:06pm,91,$76,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2554,DCA,BOS,11/20/2025 2:10pm,11/20/2025 3:43pm,93,$76,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1354,DCA,BOS,11/20/2025 3:55pm,11/20/2025 5:33pm,98,$149,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2754,DCA,BOS,11/20/2025 5:15pm,11/20/2025 6:53pm,98,$114,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2854,DCA,BOS,11/20/2025 6:30pm,11/20/2025 8:07pm,97,$149,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2354,DCA,BOS,11/20/2025 8:35pm,11/20/2025 10:11pm,96,$129,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 379,DCA,FLL,11/20/2025 6:59am,11/20/2025 9:34am,155,$114,https://www.jetblue.com/booking/cb-flights?from=DCA&to=FLL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 579,DCA,FLL,11/20/2025 10:45am,11/20/2025 1:22pm,157,$214,https://www.jetblue.com/booking/cb-flights?from=DCA&to=FLL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1579,DCA,FLL,11/20/2025 3:56pm,11/20/2025 6:39pm,163,$114,https://www.jetblue.com/booking/cb-flights?from=DCA&to=FLL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1979,DCA,FLL,11/20/2025 7:55pm,11/20/2025 10:32pm,157,$289,https://www.jetblue.com/booking/cb-flights?from=DCA&to=FLL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1888,DCA,JFK,11/20/2025 6:00am,11/20/2025 7:14am,74,$65,https://www.jetblue.com/booking/cb-flights?from=DCA&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2088,DCA,JFK,11/20/2025 5:43pm,11/20/2025 7:01pm,78,$65,https://www.jetblue.com/booking/cb-flights?from=DCA&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2423,DCA,MCO,11/20/2025 9:00am,11/20/2025 11:29am,149,$82,https://www.jetblue.com/booking/cb-flights?from=DCA&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1923,DCA,MCO,11/20/2025 11:50am,11/20/2025 2:13pm,143,$82,https://www.jetblue.com/booking/cb-flights?from=DCA&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2523,DCA,MCO,11/20/2025 6:56pm,11/20/2025 9:23pm,147,$109,https://www.jetblue.com/booking/cb-flights?from=DCA&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1423,DCA,PBI,11/20/2025 7:05am,11/20/2025 9:34am,149,$87,https://www.jetblue.com/booking/cb-flights?from=DCA&to=PBI&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 23,DCA,PBI,11/20/2025 1:55pm,11/20/2025 4:27pm,152,$164,https://www.jetblue.com/booking/cb-flights?from=DCA&to=PBI&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1347,DCA,SJU,11/20/2025 8:00am,11/20/2025 12:51pm,231,$367,https://www.jetblue.com/booking/cb-flights?from=DCA&to=SJU&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1236,DTW,BOS,11/20/2025 7:30am,11/20/2025 9:21am,111,$85,https://www.jetblue.com/booking/cb-flights?from=DTW&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1336,DTW,BOS,11/20/2025 11:46am,11/20/2025 1:37pm,111,$129,https://www.jetblue.com/booking/cb-flights?from=DTW&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1419,DTW,JFK,11/20/2025 6:00am,11/20/2025 7:49am,109,$124,https://www.jetblue.com/booking/cb-flights?from=DTW&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1320,DTW,JFK,11/20/2025 10:28am,11/20/2025 12:09pm,101,$90,https://www.jetblue.com/booking/cb-flights?from=DTW&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1229,EWR,CUN,11/20/2025 7:00am,11/20/2025 11:12am,252,$217,https://www.jetblue.com/booking/cb-flights?from=EWR&to=CUN&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1505,EWR,FLL,11/20/2025 6:59am,11/20/2025 10:07am,188,$94,https://www.jetblue.com/booking/cb-flights?from=EWR&to=FLL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 505,EWR,FLL,11/20/2025 9:53am,11/20/2025 12:58pm,185,$74,https://www.jetblue.com/booking/cb-flights?from=EWR&to=FLL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 605,EWR,FLL,11/20/2025 6:00pm,11/20/2025 9:09pm,189,$139,https://www.jetblue.com/booking/cb-flights?from=EWR&to=FLL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 405,EWR,FLL,11/20/2025 8:52pm,11/20/2025 11:54pm,182,$74,https://www.jetblue.com/booking/cb-flights?from=EWR&to=FLL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1527,EWR,FLL,11/20/2025 11:05am,11/20/2025 7:44pm,519,$221,https://www.jetblue.com/booking/cb-flights?from=EWR&to=FLL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 927,EWR,MCO,11/20/2025 6:00am,11/20/2025 8:50am,170,$87,https://www.jetblue.com/booking/cb-flights?from=EWR&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1527,EWR,MCO,11/20/2025 11:05am,11/20/2025 1:59pm,174,$99,https://www.jetblue.com/booking/cb-flights?from=EWR&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 127,EWR,MCO,11/20/2025 5:40pm,11/20/2025 8:40pm,180,$99,https://www.jetblue.com/booking/cb-flights?from=EWR&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1827,EWR,MCO,11/20/2025 6:56pm,11/20/2025 9:59pm,183,$87,https://www.jetblue.com/booking/cb-flights?from=EWR&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1505,EWR,MCO,11/20/2025 6:59am,11/20/2025 3:39pm,520,$221,https://www.jetblue.com/booking/cb-flights?from=EWR&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1015,EWR,PUJ,11/20/2025 8:06am,11/20/2025 1:08pm,242,$413,https://www.jetblue.com/booking/cb-flights?from=EWR&to=PUJ&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 389,EWR,SJU,11/20/2025 11:00am,11/20/2025 3:54pm,234,$274,https://www.jetblue.com/booking/cb-flights?from=EWR&to=SJU&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 193,EWR,STI,11/20/2025 10:00pm,11/20/2025 2:45am,225,$257,https://www.jetblue.com/booking/cb-flights?from=EWR&to=STI&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 160,FLL,BDL,11/20/2025 8:45am,11/20/2025 11:43am,178,$75,https://www.jetblue.com/booking/cb-flights?from=FLL&to=BDL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 559,FLL,BDL,11/20/2025 7:20pm,11/20/2025 10:20pm,180,$75,https://www.jetblue.com/booking/cb-flights?from=FLL&to=BDL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 438,FLL,BDL,11/20/2025 12:10pm,11/20/2025 12:20am,730,$196,https://www.jetblue.com/booking/cb-flights?from=FLL&to=BDL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 870,FLL,BOS,11/20/2025 6:00am,11/20/2025 9:10am,190,$85,https://www.jetblue.com/booking/cb-flights?from=FLL&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 670,FLL,BOS,11/20/2025 7:00am,11/20/2025 10:09am,189,$97,https://www.jetblue.com/booking/cb-flights?from=FLL&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1570,FLL,BOS,11/20/2025 12:00pm,11/20/2025 3:15pm,195,$220,https://www.jetblue.com/booking/cb-flights?from=FLL&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2370,FLL,BOS,11/20/2025 3:15pm,11/20/2025 6:30pm,195,$97,https://www.jetblue.com/booking/cb-flights?from=FLL&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 170,FLL,BOS,11/20/2025 4:45pm,11/20/2025 7:59pm,194,$85,https://www.jetblue.com/booking/cb-flights?from=FLL&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2270,FLL,BOS,11/20/2025 6:55pm,11/20/2025 10:06pm,191,$85,https://www.jetblue.com/booking/cb-flights?from=FLL&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 470,FLL,BOS,11/20/2025 8:20pm,11/20/2025 11:31pm,191,$85,https://www.jetblue.com/booking/cb-flights?from=FLL&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 866,FLL,BUF,11/20/2025 3:59pm,11/20/2025 6:58pm,179,$75,https://www.jetblue.com/booking/cb-flights?from=FLL&to=BUF&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1480,FLL,DCA,11/20/2025 6:35am,11/20/2025 9:04am,149,$114,https://www.jetblue.com/booking/cb-flights?from=FLL&to=DCA&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
